SHOW,SEASON,EPISODE,UMAP1,UMAP2,SIL_SCORE,SUBSET,DISRUPTION,SHOW_LABEL
office,9.0,15.0,1.4902962,-0.06730781,0.12552397,Emotion,RAW,The Office
office,9.0,16.0,0.04088509,-1.6908633,0.12552397,Emotion,RAW,The Office
office,9.0,17.0,-1.1721526,-0.51602525,0.12552397,Emotion,RAW,The Office
office,9.0,18.0,1.2115198,-0.6479415,0.12552397,Emotion,RAW,The Office
office,9.0,19.0,1.1267205,-1.3124852,0.12552397,Emotion,RAW,The Office
office,9.0,20.0,1.5810626,-0.22973426,0.12552397,Emotion,RAW,The Office
office,9.0,21.0,1.5402986,-0.4419843,0.12552397,Emotion,RAW,The Office
office,9.0,22.0,1.5072695,-0.91922015,0.12552397,Emotion,RAW,The Office
office,9.0,24.0,1.6005917,-0.23742758,0.12552397,Emotion,RAW,The Office
southpark,1.0,1.0,-0.3515978,1.10973,0.12552397,Emotion,RAW,South Park
southpark,1.0,2.0,1.3366795,0.60847473,0.12552397,Emotion,RAW,South Park
southpark,1.0,3.0,-0.6737459,0.41138226,0.12552397,Emotion,RAW,South Park
southpark,1.0,4.0,1.0729796,0.31652954,0.12552397,Emotion,RAW,South Park
southpark,1.0,5.0,-0.63458747,1.257183,0.12552397,Emotion,RAW,South Park
southpark,1.0,6.0,-1.3425109,1.2115669,0.12552397,Emotion,RAW,South Park
southpark,1.0,7.0,-0.3211826,1.1149966,0.12552397,Emotion,RAW,South Park
southpark,1.0,8.0,-0.08465353,0.8272981,0.12552397,Emotion,RAW,South Park
southpark,1.0,9.0,-0.051406633,0.94614774,0.12552397,Emotion,RAW,South Park
southpark,1.0,10.0,-0.06805473,1.26613,0.12552397,Emotion,RAW,South Park
southpark,1.0,11.0,1.0902971,0.41827238,0.12552397,Emotion,RAW,South Park
southpark,1.0,12.0,0.262084,1.3084174,0.12552397,Emotion,RAW,South Park
southpark,1.0,13.0,0.9152928,0.6447433,0.12552397,Emotion,RAW,South Park
southpark,2.0,1.0,-0.6998528,1.1150125,0.12552397,Emotion,RAW,South Park
southpark,2.0,2.0,-0.7873258,-1.1569546,0.12552397,Emotion,RAW,South Park
southpark,2.0,3.0,0.09241245,1.5103158,0.12552397,Emotion,RAW,South Park
southpark,2.0,4.0,-1.1979674,-0.07180707,0.12552397,Emotion,RAW,South Park
southpark,2.0,5.0,0.05291032,0.7511738,0.12552397,Emotion,RAW,South Park
southpark,2.0,6.0,-0.551295,1.1518186,0.12552397,Emotion,RAW,South Park
southpark,2.0,7.0,-0.5130029,0.338894,0.12552397,Emotion,RAW,South Park
southpark,2.0,8.0,-0.015421582,1.2961992,0.12552397,Emotion,RAW,South Park
southpark,2.0,9.0,1.0240688,0.45341054,0.12552397,Emotion,RAW,South Park
southpark,2.0,10.0,-1.2050816,-0.22149923,0.12552397,Emotion,RAW,South Park
southpark,2.0,11.0,1.2041464,0.24821997,0.12552397,Emotion,RAW,South Park
southpark,2.0,12.0,-0.29701823,1.5434967,0.12552397,Emotion,RAW,South Park
southpark,2.0,13.0,-0.02644565,1.7174635,0.12552397,Emotion,RAW,South Park
southpark,2.0,14.0,0.9699415,0.536477,0.12552397,Emotion,RAW,South Park
southpark,2.0,15.0,-0.355091,1.0879419,0.12552397,Emotion,RAW,South Park
southpark,2.0,16.0,-0.22387052,0.9093517,0.12552397,Emotion,RAW,South Park
southpark,2.0,17.0,-0.3090023,1.5907573,0.12552397,Emotion,RAW,South Park
southpark,2.0,18.0,-0.21009819,1.247291,0.12552397,Emotion,RAW,South Park
southpark,3.0,1.0,-0.37055627,0.5947879,0.12552397,Emotion,RAW,South Park
southpark,3.0,2.0,-0.38438,0.68949383,0.12552397,Emotion,RAW,South Park
southpark,3.0,3.0,0.16384625,1.0241815,0.12552397,Emotion,RAW,South Park
southpark,3.0,4.0,0.034775425,1.0715259,0.12552397,Emotion,RAW,South Park
southpark,3.0,5.0,1.120294,0.45814395,0.12552397,Emotion,RAW,South Park
southpark,3.0,6.0,-1.3786336,1.373234,0.12552397,Emotion,RAW,South Park
southpark,3.0,7.0,0.1729897,1.1163838,0.12552397,Emotion,RAW,South Park
southpark,3.0,8.0,-0.2676904,0.59916675,0.12552397,Emotion,RAW,South Park
southpark,3.0,9.0,0.96243334,0.5016935,0.12552397,Emotion,RAW,South Park
southpark,3.0,10.0,0.9666884,0.46372887,0.12552397,Emotion,RAW,South Park
southpark,3.0,11.0,0.7154386,-1.0206147,0.12552397,Emotion,RAW,South Park
southpark,3.0,12.0,-0.46263117,0.4050939,0.12552397,Emotion,RAW,South Park
southpark,3.0,13.0,0.9629229,0.50503844,0.12552397,Emotion,RAW,South Park
southpark,3.0,14.0,0.036543865,1.908124,0.12552397,Emotion,RAW,South Park
southpark,3.0,15.0,1.4305726,0.6779211,0.12552397,Emotion,RAW,South Park
southpark,3.0,16.0,1.0026712,-0.91563624,0.12552397,Emotion,RAW,South Park
southpark,3.0,17.0,-0.8839498,-0.4824306,0.12552397,Emotion,RAW,South Park
southpark,4.0,1.0,-0.9552717,1.3028713,0.12552397,Emotion,RAW,South Park
southpark,4.0,2.0,-0.5626199,-0.2113156,0.12552397,Emotion,RAW,South Park
southpark,4.0,3.0,1.1068277,-0.08142451,0.12552397,Emotion,RAW,South Park
southpark,4.0,4.0,0.930169,0.05196692,0.12552397,Emotion,RAW,South Park
southpark,4.0,5.0,1.5904026,-0.10586146,0.12552397,Emotion,RAW,South Park
southpark,4.0,6.0,0.07420225,0.7907804,0.12552397,Emotion,RAW,South Park
southpark,4.0,7.0,0.29912052,-1.4953568,0.12552397,Emotion,RAW,South Park
southpark,4.0,8.0,0.4258047,-0.031279728,0.12552397,Emotion,RAW,South Park
southpark,4.0,9.0,0.87790924,0.21299921,0.12552397,Emotion,RAW,South Park
southpark,4.0,10.0,-0.5238057,0.7214757,0.12552397,Emotion,RAW,South Park
southpark,4.0,11.0,-0.1000258,0.74450487,0.12552397,Emotion,RAW,South Park
southpark,4.0,12.0,-0.57864666,-0.051916722,0.12552397,Emotion,RAW,South Park
southpark,4.0,13.0,-0.627267,1.1415772,0.12552397,Emotion,RAW,South Park
southpark,4.0,14.0,1.2106118,0.15281855,0.12552397,Emotion,RAW,South Park
southpark,4.0,15.0,-0.2059697,1.4125401,0.12552397,Emotion,RAW,South Park
southpark,4.0,16.0,-0.7972658,-1.09847,0.12552397,Emotion,RAW,South Park
southpark,4.0,17.0,1.5395606,-0.07635367,0.12552397,Emotion,RAW,South Park
southpark,5.0,1.0,-1.4475225,1.3828717,0.12552397,Emotion,RAW,South Park
southpark,5.0,2.0,1.3935292,0.680034,0.12552397,Emotion,RAW,South Park
southpark,5.0,3.0,0.95281845,-0.87687004,0.12552397,Emotion,RAW,South Park
southpark,5.0,4.0,0.20642234,1.2778767,0.12552397,Emotion,RAW,South Park
southpark,5.0,5.0,1.2916456,0.5789444,0.12552397,Emotion,RAW,South Park
southpark,5.0,6.0,-1.1463388,-0.06247875,0.12552397,Emotion,RAW,South Park
southpark,5.0,7.0,-0.58069736,0.5365914,0.12552397,Emotion,RAW,South Park
southpark,5.0,8.0,-0.709986,0.95490414,0.12552397,Emotion,RAW,South Park
southpark,5.0,9.0,-0.6576494,1.277866,0.12552397,Emotion,RAW,South Park
southpark,5.0,10.0,1.4826802,-0.20221096,0.12552397,Emotion,RAW,South Park
southpark,5.0,11.0,-0.5612647,-0.4611261,0.12552397,Emotion,RAW,South Park
southpark,5.0,12.0,1.0468507,0.5127483,0.12552397,Emotion,RAW,South Park
southpark,5.0,13.0,-0.19342797,-1.7832822,0.12552397,Emotion,RAW,South Park
southpark,5.0,14.0,-0.3051896,-1.8032818,0.12552397,Emotion,RAW,South Park
southpark,6.0,1.0,1.0200199,0.5608768,0.12552397,Emotion,RAW,South Park
southpark,6.0,2.0,1.328292,0.5841163,0.12552397,Emotion,RAW,South Park
southpark,6.0,3.0,0.00464538,1.1522342,0.12552397,Emotion,RAW,South Park
southpark,6.0,4.0,-0.984963,1.231429,0.12552397,Emotion,RAW,South Park
southpark,6.0,5.0,0.031448368,1.1012672,0.12552397,Emotion,RAW,South Park
southpark,6.0,6.0,0.6022542,-0.6830622,0.12552397,Emotion,RAW,South Park
southpark,6.0,7.0,0.14297417,1.4643536,0.12552397,Emotion,RAW,South Park
southpark,6.0,8.0,-1.339122,0.13019134,0.12552397,Emotion,RAW,South Park
southpark,6.0,9.0,0.026155083,1.9654303,0.12552397,Emotion,RAW,South Park
southpark,6.0,10.0,1.2301275,-0.119172424,0.12552397,Emotion,RAW,South Park
southpark,6.0,11.0,-0.7876754,-1.1622555,0.12552397,Emotion,RAW,South Park
southpark,6.0,12.0,-0.61741066,-0.35679445,0.12552397,Emotion,RAW,South Park
southpark,6.0,13.0,-0.16612227,1.2104759,0.12552397,Emotion,RAW,South Park
southpark,6.0,14.0,0.26450232,0.1933068,0.12552397,Emotion,RAW,South Park
southpark,6.0,15.0,-0.2524008,-0.70329374,0.12552397,Emotion,RAW,South Park
southpark,6.0,16.0,-0.69335806,1.249264,0.12552397,Emotion,RAW,South Park
southpark,6.0,17.0,1.4171449,0.7038599,0.12552397,Emotion,RAW,South Park
southpark,7.0,1.0,-0.1818647,1.1797763,0.12552397,Emotion,RAW,South Park
southpark,7.0,2.0,1.3261751,0.62086016,0.12552397,Emotion,RAW,South Park
southpark,7.0,3.0,-1.0750648,0.43208185,0.12552397,Emotion,RAW,South Park
southpark,7.0,4.0,0.011544447,1.9553992,0.12552397,Emotion,RAW,South Park
southpark,7.0,5.0,0.17895883,1.0665193,0.12552397,Emotion,RAW,South Park
southpark,7.0,6.0,-0.12294913,1.5259274,0.12552397,Emotion,RAW,South Park
southpark,7.0,7.0,0.021992428,1.956916,0.12552397,Emotion,RAW,South Park
southpark,7.0,8.0,0.19276726,1.2550116,0.12552397,Emotion,RAW,South Park
southpark,7.0,9.0,1.386766,0.6542941,0.12552397,Emotion,RAW,South Park
southpark,7.0,10.0,-0.15847126,1.9269809,0.12552397,Emotion,RAW,South Park
southpark,7.0,11.0,-0.5474167,-0.90919954,0.12552397,Emotion,RAW,South Park
southpark,7.0,12.0,1.4022435,0.6830873,0.12552397,Emotion,RAW,South Park
southpark,7.0,13.0,-1.4073668,1.3854778,0.12552397,Emotion,RAW,South Park
southpark,7.0,14.0,1.5996068,-0.103491254,0.12552397,Emotion,RAW,South Park
southpark,7.0,15.0,-0.4238371,-1.7082314,0.12552397,Emotion,RAW,South Park
southpark,8.0,1.0,-0.6885019,1.2521954,0.12552397,Emotion,RAW,South Park
southpark,8.0,2.0,0.9665937,-0.8551372,0.12552397,Emotion,RAW,South Park
southpark,8.0,3.0,0.24473387,0.88485914,0.12552397,Emotion,RAW,South Park
southpark,8.0,4.0,0.8993821,0.16205853,0.12552397,Emotion,RAW,South Park
southpark,8.0,5.0,1.3367609,0.656574,0.12552397,Emotion,RAW,South Park
southpark,8.0,6.0,-0.11209704,0.65217865,0.12552397,Emotion,RAW,South Park
southpark,8.0,7.0,-0.2193843,1.9259393,0.12552397,Emotion,RAW,South Park
southpark,8.0,8.0,0.2801832,0.6108202,0.12552397,Emotion,RAW,South Park
southpark,8.0,9.0,-0.1600223,1.8853503,0.12552397,Emotion,RAW,South Park
southpark,8.0,10.0,-0.5843324,1.106509,0.12552397,Emotion,RAW,South Park
southpark,8.0,11.0,0.9483953,-0.9032762,0.12552397,Emotion,RAW,South Park
southpark,8.0,12.0,0.11131346,1.0472615,0.12552397,Emotion,RAW,South Park
southpark,8.0,13.0,-0.57383186,-0.14950375,0.12552397,Emotion,RAW,South Park
southpark,8.0,14.0,1.2487706,-0.04246195,0.12552397,Emotion,RAW,South Park
southpark,9.0,1.0,0.972839,0.5047862,0.12552397,Emotion,RAW,South Park
southpark,9.0,2.0,-0.046240095,1.9151762,0.12552397,Emotion,RAW,South Park
southpark,9.0,3.0,1.3114018,0.5704555,0.12552397,Emotion,RAW,South Park
southpark,9.0,4.0,-0.44250014,-1.6841881,0.12552397,Emotion,RAW,South Park
southpark,9.0,5.0,0.18835421,1.0832282,0.12552397,Emotion,RAW,South Park
southpark,9.0,6.0,-0.5928845,-1.3814938,0.12552397,Emotion,RAW,South Park
southpark,9.0,7.0,0.7552113,0.838515,0.12552397,Emotion,RAW,South Park
southpark,9.0,8.0,-0.806859,-1.1590627,0.12552397,Emotion,RAW,South Park
southpark,9.0,9.0,-0.3637286,-0.7475483,0.12552397,Emotion,RAW,South Park
southpark,9.0,10.0,0.31172317,0.63274866,0.12552397,Emotion,RAW,South Park
southpark,9.0,11.0,0.9677994,0.68219703,0.12552397,Emotion,RAW,South Park
southpark,9.0,12.0,-0.42619154,-1.7104958,0.12552397,Emotion,RAW,South Park
southpark,9.0,13.0,-0.3661302,-0.74796355,0.12552397,Emotion,RAW,South Park
southpark,9.0,14.0,-0.40382352,-1.7441442,0.12552397,Emotion,RAW,South Park
southpark,10.0,1.0,0.10386431,0.6639293,0.12552397,Emotion,RAW,South Park
southpark,10.0,2.0,0.87085843,0.39989153,0.12552397,Emotion,RAW,South Park
southpark,10.0,3.0,-0.82184076,0.89047015,0.12552397,Emotion,RAW,South Park
southpark,10.0,4.0,-1.0331616,0.8716311,0.12552397,Emotion,RAW,South Park
southpark,10.0,5.0,-1.08633,-0.33357882,0.12552397,Emotion,RAW,South Park
southpark,10.0,6.0,-0.79130834,-1.1766067,0.12552397,Emotion,RAW,South Park
southpark,10.0,7.0,-0.1450126,0.9251876,0.12552397,Emotion,RAW,South Park
southpark,10.0,8.0,0.060363155,1.5609047,0.12552397,Emotion,RAW,South Park
southpark,10.0,9.0,-0.7821441,0.36275366,0.12552397,Emotion,RAW,South Park
southpark,10.0,10.0,-0.1647597,0.58035505,0.12552397,Emotion,RAW,South Park
southpark,10.0,11.0,-0.90252846,0.6752929,0.12552397,Emotion,RAW,South Park
southpark,10.0,12.0,-0.093018234,1.8407638,0.12552397,Emotion,RAW,South Park
southpark,10.0,13.0,-0.09849184,1.7960743,0.12552397,Emotion,RAW,South Park
southpark,10.0,14.0,-0.40663058,-1.7284081,0.12552397,Emotion,RAW,South Park
southpark,11.0,1.0,0.29156518,0.63166016,0.12552397,Emotion,RAW,South Park
southpark,11.0,2.0,0.01095652,1.6594437,0.12552397,Emotion,RAW,South Park
southpark,11.0,3.0,-1.3169777,0.05918906,0.12552397,Emotion,RAW,South Park
southpark,11.0,4.0,-0.7692899,0.3331388,0.12552397,Emotion,RAW,South Park
southpark,11.0,5.0,-0.4138833,-0.6456997,0.12552397,Emotion,RAW,South Park
southpark,11.0,6.0,0.683097,-1.0528486,0.12552397,Emotion,RAW,South Park
southpark,11.0,7.0,-1.1886463,-0.28617758,0.12552397,Emotion,RAW,South Park
southpark,11.0,8.0,-1.3007731,1.1420119,0.12552397,Emotion,RAW,South Park
southpark,11.0,9.0,-0.6231741,1.3100499,0.12552397,Emotion,RAW,South Park
southpark,11.0,10.0,-0.80444866,0.3788939,0.12552397,Emotion,RAW,South Park
southpark,11.0,11.0,-0.71841705,0.20449951,0.12552397,Emotion,RAW,South Park
southpark,11.0,12.0,-0.70139027,0.18060873,0.12552397,Emotion,RAW,South Park
southpark,11.0,13.0,1.3281375,0.584169,0.12552397,Emotion,RAW,South Park
southpark,11.0,14.0,0.16311644,1.372066,0.12552397,Emotion,RAW,South Park
southpark,12.0,1.0,-0.67833245,0.4313657,0.12552397,Emotion,RAW,South Park
southpark,12.0,2.0,-1.1502393,-0.33140656,0.12552397,Emotion,RAW,South Park
southpark,12.0,3.0,-1.1602618,0.8204988,0.12552397,Emotion,RAW,South Park
southpark,12.0,4.0,0.08427561,1.8320633,0.12552397,Emotion,RAW,South Park
southpark,12.0,5.0,-0.14050387,1.9513602,0.12552397,Emotion,RAW,South Park
southpark,12.0,6.0,-0.42178315,-1.7196609,0.12552397,Emotion,RAW,South Park
southpark,12.0,7.0,-0.7095083,0.91402286,0.12552397,Emotion,RAW,South Park
southpark,12.0,8.0,-0.8994163,0.6175819,0.12552397,Emotion,RAW,South Park
southpark,12.0,9.0,-1.3525347,1.269285,0.12552397,Emotion,RAW,South Park
southpark,12.0,10.0,-0.4035188,-0.8266957,0.12552397,Emotion,RAW,South Park
southpark,12.0,11.0,-0.7831172,0.28999025,0.12552397,Emotion,RAW,South Park
southpark,12.0,12.0,0.60192597,-0.6956341,0.12552397,Emotion,RAW,South Park
southpark,12.0,13.0,0.41226587,0.8810141,0.12552397,Emotion,RAW,South Park
southpark,12.0,14.0,-1.3919904,0.70681536,0.12552397,Emotion,RAW,South Park
southpark,13.0,1.0,1.2644978,0.64931405,0.12552397,Emotion,RAW,South Park
southpark,13.0,2.0,-0.8601145,0.5562368,0.12552397,Emotion,RAW,South Park
southpark,13.0,3.0,-1.0668634,-0.696559,0.12552397,Emotion,RAW,South Park
southpark,13.0,4.0,0.10433423,1.5559776,0.12552397,Emotion,RAW,South Park
southpark,13.0,5.0,0.9648708,0.55345356,0.12552397,Emotion,RAW,South Park
southpark,13.0,6.0,-0.48503643,-0.49759898,0.12552397,Emotion,RAW,South Park
southpark,13.0,7.0,-1.0203289,0.9836408,0.12552397,Emotion,RAW,South Park
southpark,13.0,8.0,-0.49269018,0.39463833,0.12552397,Emotion,RAW,South Park
southpark,13.0,9.0,0.22510985,1.0101452,0.12552397,Emotion,RAW,South Park
southpark,13.0,10.0,-0.19613916,1.9023523,0.12552397,Emotion,RAW,South Park
southpark,13.0,11.0,-1.036327,1.281995,0.12552397,Emotion,RAW,South Park
southpark,13.0,12.0,-1.4766,1.3505614,0.12552397,Emotion,RAW,South Park
southpark,13.0,13.0,-0.9024767,1.0644133,0.12552397,Emotion,RAW,South Park
southpark,13.0,14.0,-1.1405625,0.41319454,0.12552397,Emotion,RAW,South Park
southpark,14.0,1.0,-0.824373,-1.1300598,0.12552397,Emotion,RAW,South Park
southpark,14.0,2.0,0.13682704,1.3836172,0.12552397,Emotion,RAW,South Park
southpark,14.0,3.0,-0.18915041,0.7568839,0.12552397,Emotion,RAW,South Park
southpark,14.0,4.0,0.018434782,0.86956656,0.12552397,Emotion,RAW,South Park
southpark,14.0,5.0,-0.8369811,0.9784575,0.12552397,Emotion,RAW,South Park
southpark,14.0,6.0,-0.4841405,1.1086606,0.12552397,Emotion,RAW,South Park
southpark,14.0,7.0,0.11223349,0.9432736,0.12552397,Emotion,RAW,South Park
southpark,14.0,8.0,-0.3455809,1.7119714,0.12552397,Emotion,RAW,South Park
southpark,14.0,9.0,-1.372229,1.3792822,0.12552397,Emotion,RAW,South Park
southpark,14.0,10.0,-0.81109035,-1.0304329,0.12552397,Emotion,RAW,South Park
southpark,14.0,11.0,-0.78463465,-1.1630313,0.12552397,Emotion,RAW,South Park
southpark,14.0,12.0,-0.904526,-0.46601963,0.12552397,Emotion,RAW,South Park
southpark,14.0,13.0,-1.0138954,0.84696573,0.12552397,Emotion,RAW,South Park
southpark,14.0,14.0,1.0415983,0.51484716,0.12552397,Emotion,RAW,South Park
southpark,15.0,1.0,-0.07143458,1.6929996,0.12552397,Emotion,RAW,South Park
southpark,15.0,2.0,0.046994172,0.82842857,0.12552397,Emotion,RAW,South Park
southpark,15.0,3.0,-0.88040036,0.6012974,0.12552397,Emotion,RAW,South Park
southpark,15.0,4.0,-1.4205104,1.4471526,0.12552397,Emotion,RAW,South Park
southpark,15.0,5.0,-0.41375092,-1.7266921,0.12552397,Emotion,RAW,South Park
southpark,15.0,6.0,-0.847942,0.59787744,0.12552397,Emotion,RAW,South Park
southpark,15.0,7.0,-1.32193,1.1175085,0.12552397,Emotion,RAW,South Park
southpark,15.0,8.0,-0.14365624,1.3366953,0.12552397,Emotion,RAW,South Park
southpark,15.0,9.0,-0.18233441,0.7387503,0.12552397,Emotion,RAW,South Park
southpark,15.0,10.0,-1.1808007,-0.18827981,0.12552397,Emotion,RAW,South Park
southpark,15.0,11.0,1.3671747,0.6225091,0.12552397,Emotion,RAW,South Park
southpark,15.0,12.0,-1.1641148,0.40861934,0.12552397,Emotion,RAW,South Park
southpark,15.0,13.0,-0.5365681,-0.18757002,0.12552397,Emotion,RAW,South Park
southpark,15.0,14.0,-1.2165718,-0.28270963,0.12552397,Emotion,RAW,South Park
southpark,16.0,1.0,-1.6176386,0.32117972,0.12552397,Emotion,RAW,South Park
southpark,16.0,2.0,0.05234394,1.12334,0.12552397,Emotion,RAW,South Park
southpark,16.0,3.0,0.48163602,-1.0821648,0.12552397,Emotion,RAW,South Park
southpark,16.0,4.0,-0.6118992,-0.9640154,0.12552397,Emotion,RAW,South Park
southpark,16.0,5.0,-0.98950726,0.9231326,0.12552397,Emotion,RAW,South Park
southpark,16.0,6.0,-0.51105994,0.28941768,0.12552397,Emotion,RAW,South Park
southpark,16.0,7.0,1.5747659,-0.051394705,0.12552397,Emotion,RAW,South Park
southpark,16.0,8.0,1.4204744,0.6586055,0.12552397,Emotion,RAW,South Park
southpark,16.0,9.0,-0.39274007,1.7433153,0.12552397,Emotion,RAW,South Park
southpark,16.0,10.0,-0.75363773,0.3943657,0.12552397,Emotion,RAW,South Park
southpark,16.0,11.0,-0.84535795,1.051599,0.12552397,Emotion,RAW,South Park
southpark,16.0,12.0,0.2821568,1.288509,0.12552397,Emotion,RAW,South Park
southpark,16.0,13.0,-0.904195,1.0440582,0.12552397,Emotion,RAW,South Park
southpark,16.0,14.0,-0.5429621,-0.14391725,0.12552397,Emotion,RAW,South Park
southpark,17.0,1.0,0.22279559,-0.21278793,0.12552397,Emotion,RAW,South Park
southpark,17.0,2.0,-1.2094156,0.42527053,0.12552397,Emotion,RAW,South Park
southpark,17.0,3.0,-0.8278353,0.8631276,0.12552397,Emotion,RAW,South Park
southpark,17.0,4.0,-1.3241636,0.06559116,0.12552397,Emotion,RAW,South Park
southpark,17.0,5.0,-0.29316437,1.5489146,0.12552397,Emotion,RAW,South Park
southpark,17.0,6.0,1.1595653,0.6575958,0.12552397,Emotion,RAW,South Park
southpark,17.0,7.0,1.1376495,-1.3441297,0.12552397,Emotion,RAW,South Park
southpark,17.0,8.0,0.5180696,-1.3239099,0.12552397,Emotion,RAW,South Park
southpark,17.0,9.0,0.849832,0.39601597,0.12552397,Emotion,RAW,South Park
southpark,17.0,10.0,0.16343127,1.0149618,0.12552397,Emotion,RAW,South Park
southpark,18.0,1.0,-0.19250484,1.9093084,0.12552397,Emotion,RAW,South Park
southpark,18.0,2.0,-0.15877482,0.76615506,0.12552397,Emotion,RAW,South Park
southpark,18.0,3.0,0.022415176,1.4855094,0.12552397,Emotion,RAW,South Park
southpark,18.0,4.0,0.23222475,1.3345317,0.12552397,Emotion,RAW,South Park
southpark,18.0,5.0,-1.1564357,0.6189519,0.12552397,Emotion,RAW,South Park
southpark,18.0,6.0,-1.2519099,-0.33124357,0.12552397,Emotion,RAW,South Park
southpark,18.0,7.0,-0.1822461,1.3469902,0.12552397,Emotion,RAW,South Park
southpark,18.0,8.0,0.33977482,1.2254927,0.12552397,Emotion,RAW,South Park
southpark,18.0,9.0,-0.15675716,0.90896535,0.12552397,Emotion,RAW,South Park
southpark,18.0,10.0,0.23397766,1.323447,0.12552397,Emotion,RAW,South Park
asip,1.0,1.0,-0.84666544,0.34799266,0.028217675,Emotion,C,Always Sunny
asip,1.0,2.0,-1.1395804,1.6961076,0.028217675,Emotion,C,Always Sunny
asip,1.0,3.0,-1.3236009,1.1683159,0.028217675,Emotion,C,Always Sunny
asip,1.0,4.0,-0.8849709,-1.1110432,0.028217675,Emotion,C,Always Sunny
asip,1.0,5.0,-0.16209292,-0.45037287,0.028217675,Emotion,C,Always Sunny
asip,1.0,6.0,-0.9153297,-1.1552645,0.028217675,Emotion,C,Always Sunny
asip,1.0,7.0,-0.42508203,0.82309365,0.028217675,Emotion,C,Always Sunny
asip,2.0,1.0,-1.3266801,0.8840735,0.028217675,Emotion,C,Always Sunny
asip,2.0,2.0,-1.3784331,1.7880099,0.028217675,Emotion,C,Always Sunny
asip,2.0,3.0,-0.30819955,0.848074,0.028217675,Emotion,C,Always Sunny
asip,2.0,4.0,0.39260846,1.0818723,0.028217675,Emotion,C,Always Sunny
asip,2.0,5.0,-1.1017382,1.8397148,0.028217675,Emotion,C,Always Sunny
asip,2.0,6.0,-1.081166,1.9229107,0.028217675,Emotion,C,Always Sunny
asip,2.0,7.0,-1.045622,0.555661,0.028217675,Emotion,C,Always Sunny
asip,2.0,8.0,-1.0488541,1.9129688,0.028217675,Emotion,C,Always Sunny
asip,2.0,10.0,-1.3330792,0.8546895,0.028217675,Emotion,C,Always Sunny
asip,3.0,1.0,-0.9546999,1.2198473,0.028217675,Emotion,C,Always Sunny
asip,3.0,3.0,-1.0211585,1.1197395,0.028217675,Emotion,C,Always Sunny
asip,3.0,4.0,-1.4487754,1.8232175,0.028217675,Emotion,C,Always Sunny
asip,3.0,6.0,-0.7230639,0.7440186,0.028217675,Emotion,C,Always Sunny
asip,3.0,10.0,-1.1393142,0.62670964,0.028217675,Emotion,C,Always Sunny
asip,3.0,11.0,-1.1215606,0.6014213,0.028217675,Emotion,C,Always Sunny
asip,3.0,12.0,-1.3533987,1.8159086,0.028217675,Emotion,C,Always Sunny
asip,3.0,14.0,-1.4817429,1.8129838,0.028217675,Emotion,C,Always Sunny
asip,4.0,1.0,-0.31807697,1.1967237,0.028217675,Emotion,C,Always Sunny
asip,4.0,2.0,-0.7406746,0.78119546,0.028217675,Emotion,C,Always Sunny
asip,4.0,3.0,1.9041826,-0.5600009,0.028217675,Emotion,C,Always Sunny
asip,4.0,4.0,-0.8804184,0.3133443,0.028217675,Emotion,C,Always Sunny
asip,4.0,5.0,-1.3234222,0.94749683,0.028217675,Emotion,C,Always Sunny
asip,4.0,8.0,-1.3318524,1.7272441,0.028217675,Emotion,C,Always Sunny
asip,4.0,9.0,-0.98276216,0.39839983,0.028217675,Emotion,C,Always Sunny
asip,4.0,10.0,-1.0463742,-1.4106092,0.028217675,Emotion,C,Always Sunny
asip,4.0,13.0,0.15059021,-0.28655446,0.028217675,Emotion,C,Always Sunny
asip,5.0,1.0,0.079844594,1.2753983,0.028217675,Emotion,C,Always Sunny
asip,5.0,2.0,-1.1197778,0.5443676,0.028217675,Emotion,C,Always Sunny
asip,5.0,3.0,-1.3487772,0.033271715,0.028217675,Emotion,C,Always Sunny
asip,5.0,4.0,-1.2162719,1.5578085,0.028217675,Emotion,C,Always Sunny
asip,5.0,5.0,-0.060978193,0.1428923,0.028217675,Emotion,C,Always Sunny
